AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,CORRECT REWARD COLLECTION _1,CORRECT REWARD COLLECTION _2,CORRECT REWARD COLLECTION _3,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT REWARD COLLECTION _17,CORRECT REWARD COLLECTION _18,CORRECT REWARD COLLECTION _19,CORRECT REWARD COLLECTION _20,CORRECT REWARD COLLECTION _21,CORRECT REWARD COLLECTION _22,CORRECT REWARD COLLECTION _23,CORRECT REWARD COLLECTION _24,CORRECT REWARD COLLECTION _25,CORRECT REWARD COLLECTION _26,CORRECT REWARD COLLECTION _27,CORRECT REWARD COLLECTION _28,CORRECT REWARD COLLECTION _29,CORRECT REWARD COLLECTION _30,CORRECT REWARD COLLECTION _31,CORRECT REWARD COLLECTION _32,CORRECT REWARD COLLECTION _33,CORRECT REWARD COLLECTION _34,CORRECT REWARD COLLECTION _35,CORRECT REWARD COLLECTION _36,CORRECT TOUCH LATENCY _1,CORRECT TOUCH LATENCY _2,CORRECT TOUCH LATENCY _3,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT TOUCH LATENCY _17,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT TOUCH LATENCY _20,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT TOUCH LATENCY _25,CORRECT TOUCH LATENCY _26,CORRECT TOUCH LATENCY _27,CORRECT TOUCH LATENCY _28,CORRECT TOUCH LATENCY _29,CORRECT TOUCH LATENCY _30,CORRECT TOUCH LATENCY _31,CORRECT TOUCH LATENCY _32,CORRECT TOUCH LATENCY _33,CORRECT TOUCH LATENCY _34,CORRECT TOUCH LATENCY _35,CORRECT TOUCH LATENCY _36,END SUMMARY - % CORRECT _1,END SUMMARY - CONDITION _1,END SUMMARY - INCORRECT TOUCHES _1,END SUMMARY - TRIALS COMPLETED _1,INCORRECT TOUCH LATENCY _1,INCORRECT TOUCH LATENCY _2,INCORRECT TOUCH LATENCY _3,INCORRECT TOUCH LATENCY _4,INCORRECT TOUCH LATENCY _5,INCORRECT TOUCH LATENCY _6,INCORRECT TOUCH LATENCY _7,INCORRECT TOUCH LATENCY _8,INCORRECT TOUCH LATENCY _9,INCORRECT TOUCH LATENCY _10,INCORRECT TOUCH LATENCY _11,INCORRECT TOUCH LATENCY _12,INCORRECT TOUCH LATENCY _13,INCORRECT TOUCH LATENCY _14,INCORRECT TOUCH LATENCY _15,INCORRECT TOUCH LATENCY _16,INCORRECT TOUCH LATENCY _17,INCORRECT TOUCH LATENCY _18,INCORRECT TOUCH LATENCY _19,INCORRECT TOUCH LATENCY _20,INCORRECT TOUCH LATENCY _21,INCORRECT TOUCH LATENCY _22,INCORRECT TOUCH LATENCY _23,CORRECT REWARD COLLECTION _37,END SUMMARY - NO CORRECTION TRIALS _1,INCORRECT TOUCH LATENCY _24
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:41 PM,2.087,0.92,1.117,0.987,2.267,0.962,0.985,1.748,2.563,4.739,1.404,1.131,0.902,1.089,0.962,1.665,1.598,1.09,0.978,1.336,0.79,0.725,0.939,3.19,1.932,1.067,1.593,1.283,0.778,0.915,1.033,1.322,1.136,1.439,1.349,1.065,5.692,10.884,19.189,2.992,3.439,3.897,34.644,9.396,26.809,15.766,10.366,6.43,8.495,3.295,7.319,4.561,9.583,4.912,7.578,11.268,4.012,8.369,7.197,6.693,11.244,2.073,3.682,8.19,0.825,14.416,9.49,26.133,29.246,23.493,0.881,1.61,100,1219.278,126,36,1.981,2.238,3.038,2.886,1.127,6.697,3.616,7.045,1.355,4.857,1.81,3.129,2.407,1.325,2.459,4.745,8.99,2.624,1.642,4.833,1.825,3.147,14.311,,,
lt375a437,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:46 PM,2.248,3.051,2.539,1.634,2.56,1.2,1.331,1.175,1.078,1.591,1.708,1.582,1.46,5.097,1.378,1.751,1.27,2.291,1.357,1.595,1.342,1.499,1.845,1.214,2.539,1.345,1.823,1.416,1.338,1.374,1.397,0.988,1.408,1.328,1.367,1.721,12.52,4.854,42.068,1.196,1.354,0.862,3.068,0.924,0.803,30.982,4.375,27.671,2.91,35.467,21.497,4.648,18.329,2.65,4.685,2.448,4.66,2.289,3.578,3.451,5.007,2.46,8.622,0.954,4.724,19.198,4.22,2.78,7.866,6.652,4.668,37.619,100,1203.136,88,36,8.898,1.93,4.897,1.462,1.709,16.887,0.678,14.636,18.808,0.998,0.72,2.369,0.91,1.176,0.92,1.327,0.829,0.881,,,,,,,,
lt370a432,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:38 PM,1.914,2.29,2.143,1.551,1.768,1.402,1.564,1.541,1.557,1.916,5.284,1.424,1.936,1.958,1.694,1.946,4.878,1.027,1.332,1.352,1.098,1.547,1.172,1.694,1.326,1.553,1.167,0.972,2.46,1.053,1.434,1.294,1.369,1.539,1.6,4.823,11.552,7.632,14.12,11.048,1.939,2.006,3.805,13.622,1.152,6.048,4.003,21.6,3.262,9.245,16.048,12.494,1.798,5.788,5.031,8.81,1.362,4.59,4.411,2.09,3.144,2.999,1.475,6.182,9.496,4.507,2.95,51.228,3.291,21.643,6.95,21.626,100,1207.337,49,36,7.102,2,3.966,1.842,0.94,3.579,7.872,2.045,1.614,2.036,2.673,7.262,3.518,13.635,,,,,,,,,,,,
lt368a430,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 2:09:10 PM,3.661,3.437,2.088,1.898,1.811,1.693,1.512,1.155,1.931,4.082,2.498,1.361,1.95,2.717,1.674,1.607,1.356,1.353,1.461,1.334,1.503,1.849,2.141,1.988,1.724,1.244,1.347,1.26,1.568,1.305,1.389,2.396,2.176,1.184,1.314,1.069,10.857,4.25,14.844,1.399,13.382,2.839,2.567,1.96,6.347,31.437,68.354,67.674,1.758,4.727,4.466,18.826,1.548,25.285,11.31,7.286,1.872,23.752,27.642,13.657,5.96,1.73,4.684,6.776,8.682,3.406,1.409,2.43,2.208,0.937,1.464,1.041,100,1313.667,42,36,3.007,6.502,3.989,11.445,13.198,1.463,2.164,19.479,9.756,4.134,15.797,8.972,3.589,6.224,1.818,1.123,,,,,,,,,,
lt278f340,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:41:38,2.483,1.784,1.399,1.516,1.318,1.11,1.771,1.021,1.347,1.279,1.093,0.976,0.918,1.508,1.205,1.222,1.173,1.197,1.614,1.135,1.341,1.147,1.077,0.967,1.374,0.998,1.176,3.328,1.219,1.208,1.3,1.413,1.154,1.253,0.97,0.935,143.924,58.222,6.133,8.139,283.912,42.397,22.056,6.813,1.877,1.064,9.654,0.956,6.239,206.447,3.292,6.128,6.241,28.417,49.151,3.563,33.672,0.958,9.764,5.187,5.018,2.659,34.279,3.187,12.352,0.873,21.811,19.645,35.084,2.277,0.75,0.723,100,1937.747,184,36,7.656,48.243,1.576,2.674,8.112,10.902,9.433,0.895,1.228,4.742,1.936,1.627,2.837,1.499,2.182,3.513,2.503,2.008,1.851,2.616,,,,,,
lt367a429,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 2:09:07 PM,2.572,1.539,1.907,1.136,1.288,1.033,1.238,1.446,1.63,1.236,1.153,1.234,1.185,1.307,1.369,1.368,1.151,1.661,3.07,1.27,1.007,1.083,1.383,1.108,0.851,0.767,1.071,0.977,1.197,2.313,0.929,1.051,1.193,0.88,1.157,1.208,2.224,4.874,1.833,4.769,0.674,1.423,3.14,11.76,1.146,8.182,8.488,4.04,0.61,1.257,52.298,38.445,3.255,9.81,13.366,2.244,0.745,3.308,3.724,5.553,0.683,7.458,11.284,16.62,6.08,17.779,2.267,12.46,0.765,8.156,14.94,78.095,100,1201.934,59,36,2.161,0.779,2.296,0.668,39.664,12.096,2.007,0.806,1.587,0.572,4.437,4.248,2.101,6.8,0.673,1.049,1.264,1.112,0.82,,,,,,,
lt276f338,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:41:32,2.281,2.167,5.231,2.142,2.792,3.588,2.104,1.589,1.674,4.925,2.348,2.427,2.107,2.417,2.656,1.649,1.6,1.377,1.635,1.375,1.449,1.537,17.66,2.836,2.554,2.365,1.587,2.46,1.769,1.375,1.571,1.48,1.885,3.248,1.902,1.98,6.938,29.937,25.343,2.034,20.064,25.252,13.677,52.926,3.375,2.52,143.782,37.806,17.94,17.805,1.104,2.887,4.149,6.966,3.475,2.576,1.555,3.296,9.836,51.486,13.812,17.917,8.619,1.547,6.1,1.257,11.11,21.275,29.847,7.246,10.909,10.289,100,1640.094,150,36,4.827,7.718,2.22,2.863,12.68,3.284,2.232,19.454,3.441,12.565,1.396,1.643,3.426,1.268,1.449,6.074,1.412,5.591,5.213,3.119,5.272,,,,,
lt277f339,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:41:35,2.9,3.373,2.385,2.116,2.629,1.46,2.481,2.33,1.979,2.304,1.522,1.404,2.036,1.334,1.72,2.453,1.636,2.049,1.356,2.451,1.853,1.968,1.894,2.947,3.381,2.664,1.933,3.326,1.768,1.514,1.993,1.594,1.788,1.367,1.53,2.07,2.436,2.254,1.855,12.608,17.017,7.017,2.852,4.621,1.946,0.846,0.926,8.166,13.93,1.002,7.268,22.379,1.384,4.79,3.001,141.17,6.089,297.861,155.91,11.878,15.029,22.486,4.174,2.026,28.637,11.469,14.969,0.928,24.296,0.874,4.31,88.684,100,1851.831,137,36,1.56,5.746,0.838,4.226,8.523,1.137,0.892,6.508,12.969,7.422,2.294,16.788,6.003,9.744,6.244,24.557,,,,,,,,,,
lt273f335,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:00:28,3.975,2.021,1.693,2.781,1.558,1.269,1.729,2.343,1.974,2.167,2.857,2.962,1.422,2.128,1.948,1.589,1.835,1.21,1.37,1.363,2.167,2.351,1.401,2.07,1.544,1.468,1.218,1.865,1.602,2.517,2.522,1.854,2.31,1.248,1.847,1.649,22.188,250.493,1.623,2.592,3.311,2.539,4.691,1.805,6.375,7.858,72.497,1.935,5.646,1.241,0.819,2.05,1.917,1.657,14.627,9.444,2.31,3.951,13.317,19.876,2.477,14.079,21.124,4.516,6.101,4.796,6.457,6.182,5.731,10.021,2.916,3.94,100,1434.023,176,36,16.823,3.555,0.949,0.982,5.844,6.577,1.274,1.424,4.543,4.062,5.906,2.329,1.759,2.676,0.893,2.098,1.988,,,,,,,,,
lt274f336,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:00:31,1.833,1.643,1.366,1.863,1.459,1.565,1.011,1.468,1.395,1.379,1.559,2.649,1.254,2.435,1.487,1.456,1.645,1.52,1.976,1.235,1.325,1.239,1.274,1.606,1.257,1.378,1.617,1.297,1.48,1.499,1.431,1.377,1.18,1.162,1.448,1.34,19.024,9.211,5.777,4.634,1.305,27.087,1.727,2.455,4.7,1.768,270.619,16.819,63.435,6.182,2.712,13.528,2.116,6.532,8.916,59.515,12.594,6.239,8.042,10.59,34.03,2.198,3.187,3.903,1.746,6.227,408.945,6.644,8.115,38.079,6.921,232.547,100,2291.273,278,36,13.661,2.421,2.887,3.515,1.763,1.114,3.865,8.639,3.873,4.201,5.784,1.854,2.697,7.777,2.702,5.749,0.685,0.871,,,,,,,,
lt271f333,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,5/30/2016 12:20:24 PM,9.379,4.53,4.116,1.651,7.382,6.027,7.806,1.99,2.548,1.485,2.207,3.753,7.207,3.654,2.86,10.648,14.953,3.697,3.415,3.378,4.11,2.028,2.131,2.59,2.076,4.582,6.721,1.788,10.952,2.837,3.445,1.939,2.43,2.069,2.07,2.034,34.203,4.397,20.778,36.162,14.138,2.337,15.629,4.22,9.102,77.647,8.679,17.891,12.74,12.633,6.843,45.913,9.308,8.796,53.281,16.945,85.362,31.29,6.873,4.27,2.395,17.969,17.78,10.904,17.487,26.029,127.498,5.9,5.097,153.191,41.351,33.448,100,3092.884,67,36,10.8,12.606,4.446,3.997,15.137,7.178,2.623,15.301,5.655,17.243,118.71,5.056,3.285,6.671,34.306,19.549,,,,,,,,,,
lt272f334,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 16:00:26,2.562,3.078,3.439,3.669,1.713,5.492,1.741,1.456,2.091,4.31,1.424,8.98,1.619,6.001,1.745,2.85,6.273,2.208,1.749,1.645,1.304,1.654,2.068,2.965,1.719,1.244,1.517,1.814,1.217,1.339,1.601,2.869,2.098,1.681,2.541,1.478,20.298,36.968,42.475,14.197,26.126,41.55,15.454,18.151,18.599,7.536,5.693,51.121,9.639,9.047,6.288,18.166,11.715,13.696,59.838,2.922,3.871,8.454,8.352,4.499,31.689,1.114,9.327,2.13,1.381,1.085,15.882,4.037,73.399,40.522,3.71,4.73,100,1625.014,134,36,11.774,4.473,1.595,12.703,11.624,2.532,4.819,2.494,5.352,1.464,5.834,9.775,6.7,17.139,1.859,1.314,10.234,1.46,10.724,9.305,1.258,,,,,
lt268f330,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,5/30/2016 12:20:17 PM,6.887,4.75,3.69,2.387,2.044,2.016,7.847,2.725,2.453,1.565,2.155,2.388,7.504,2.527,1.944,1.552,1.991,1.387,1.727,2.675,1.697,2.301,1.572,3.195,1.477,1.333,1.436,1.642,1.657,1.468,3.475,1.391,1.85,1.456,1.232,2.075,39.411,8.927,106.341,3.54,35.555,2.615,40.723,12.531,6.085,12.221,9.177,5.963,10.793,3.865,3.214,1.013,10.343,2.233,116.709,55.761,7.877,6.711,2.905,7.381,7.423,1.756,2.635,3.345,1.658,1.001,6.853,5.944,4.897,6.227,1.618,5.868,100,1446.87,88,36,16.645,17.76,1.837,2.005,1.075,9.306,28.415,5.912,2.851,2.545,4.439,2.456,4.587,,,,,,,,,,,,,
lt269f331,11_13     ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
